"","Student ID","Score","Subject","Grade","School","Gender","Ethnicity","Lunch Status","Teacher"
"753","301001432",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"754","301001432",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"755","301001250",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"756","301001250",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"757","301001250",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"758","301001251",4,"World History","10th Grade","UDC-HS","M","Black","F",NA
"759","301001251",4,"World History","10th Grade","UDC-HS","M","Black","F",NA
"760","301001251",4,"World History","10th Grade","UDC-HS","M","Black","F",NA
"761","301001253",3,"World History","10th Grade","UDC-HS","F","Black","P",NA
"762","301001253",3,"World History","10th Grade","UDC-HS","F","Black","P",NA
"763","301001253",3,"World History","10th Grade","UDC-HS","F","Black","P",NA
"764","306001122",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"765","306001122",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"766","306001122",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"767","301001257",3,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"768","301001257",3,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"769","301001257",3,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"770","301001324",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"771","301001324",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"772","301001324",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"773","301001327",2,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"774","301001327",2,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"775","301001327",2,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"776","306001132",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"777","306001132",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"778","306001132",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"779","209472695",3,"World History","10th Grade","REH","M","Black","R",NA
"780","209472695",3,"World History","10th Grade","REH","M","Black","R",NA
"781","209472695",3,"World History","10th Grade","REH","M","Black","R",NA
"782","209371715",2,"World History","10th Grade","REH","F","Black","P",NA
"783","209371715",2,"World History","10th Grade","REH","F","Black","P",NA
"784","209371715",2,"World History","10th Grade","REH","F","Black","P",NA
"785","206661027",2,"World History","10th Grade","REH","F","Black","F",NA
"786","206661027",2,"World History","10th Grade","REH","F","Black","F",NA
"787","206661027",2,"World History","10th Grade","REH","F","Black","F",NA
"788","205771157",4,"World History","10th Grade","REH","F","Black","F",NA
"789","205771157",4,"World History","10th Grade","REH","F","Black","F",NA
"790","205771157",4,"World History","10th Grade","REH","F","Black","F",NA
"791","206707564",3,"World History","10th Grade","REH","F","Black","R",NA
"792","206707564",3,"World History","10th Grade","REH","F","Black","R",NA
"793","206707564",3,"World History","10th Grade","REH","F","Black","R",NA
"794","204405351",1,"World History","10th Grade","REH","F","Black","R",NA
"795","204405351",1,"World History","10th Grade","REH","F","Black","R",NA
"796","204405351",1,"World History","10th Grade","REH","F","Black","R",NA
"797","206706483",3,"World History","10th Grade","REH","F","Black","F",NA
"798","206706483",3,"World History","10th Grade","REH","F","Black","F",NA
"799","206706483",3,"World History","10th Grade","REH","F","Black","F",NA
"800","206252132",2,"World History","10th Grade","REH","M","Black","F",NA
"801","206252132",2,"World History","10th Grade","REH","M","Black","F",NA
"802","206252132",2,"World History","10th Grade","REH","M","Black","F",NA
"803","205075369",2,"World History","10th Grade","REH","M","Hispanic","F",NA
"804","205075369",2,"World History","10th Grade","REH","M","Hispanic","F",NA
"805","205075369",2,"World History","10th Grade","REH","M","Hispanic","F",NA
"806","207274473",2,"World History","10th Grade","REH","F","Black","F",NA
"807","207274473",2,"World History","10th Grade","REH","F","Black","F",NA
"808","207274473",2,"World History","10th Grade","REH","F","Black","F",NA
"809","204899629",1,"World History","10th Grade","REH","F","Black","R",NA
"810","204899629",1,"World History","10th Grade","REH","F","Black","R",NA
"811","204899629",1,"World History","10th Grade","REH","F","Black","R",NA
"812","204808745",1,"World History","10th Grade","REH","F","Black","R",NA
"813","204808745",1,"World History","10th Grade","REH","F","Black","R",NA
"814","204808745",1,"World History","10th Grade","REH","F","Black","R",NA
"815","207396946",2,"World History","10th Grade","REH","F","Hispanic","F",NA
"816","207396946",2,"World History","10th Grade","REH","F","Hispanic","F",NA
"817","207396946",2,"World History","10th Grade","REH","F","Hispanic","F",NA
"818","207928268",3,"World History","10th Grade","REH","M","Black","F",NA
"819","207928268",3,"World History","10th Grade","REH","M","Black","F",NA
"820","207928268",3,"World History","10th Grade","REH","M","Black","F",NA
"821","206320202",3,"World History","10th Grade","REH","M","Black","F",NA
"822","206320202",3,"World History","10th Grade","REH","M","Black","F",NA
"823","206320202",3,"World History","10th Grade","REH","M","Black","F",NA
"824","203108428",2,"World History","10th Grade","REH","M","Black","FDC",NA
"825","203108428",2,"World History","10th Grade","REH","M","Black","FDC",NA
"826","203108428",2,"World History","10th Grade","REH","M","Black","FDC",NA
"827","205166911",1,"World History","10th Grade","REH","F","Black","F",NA
"828","205166911",1,"World History","10th Grade","REH","F","Black","F",NA
"829","205166911",1,"World History","10th Grade","REH","F","Black","F",NA
"830","205284250",1,"World History","10th Grade","REH","F","Black","F",NA
"831","205284250",1,"World History","10th Grade","REH","F","Black","F",NA
"832","205284250",1,"World History","10th Grade","REH","F","Black","F",NA
"833","208044636",2,"World History","10th Grade","REH","M","Black","F",NA
"834","208044636",2,"World History","10th Grade","REH","M","Black","F",NA
"835","208044636",2,"World History","10th Grade","REH","M","Black","F",NA
"836","206976425",2,"World History","10th Grade","REH","M","Black","F",NA
"837","206976425",2,"World History","10th Grade","REH","M","Black","F",NA
"838","206976425",2,"World History","10th Grade","REH","M","Black","F",NA
"839","206687774",2,"World History","10th Grade","REH","M","Hispanic","F",NA
"840","206687774",2,"World History","10th Grade","REH","M","Hispanic","F",NA
"841","206687774",2,"World History","10th Grade","REH","M","Hispanic","F",NA
"842","206635062",2,"World History","10th Grade","REH","F","Black","F",NA
"843","206635062",2,"World History","10th Grade","REH","F","Black","F",NA
"844","206635062",2,"World History","10th Grade","REH","F","Black","F",NA
"845","205707052",4,"World History","10th Grade","REH","F","Black","P",NA
"846","205707052",4,"World History","10th Grade","REH","F","Black","P",NA
"847","205707052",4,"World History","10th Grade","REH","F","Black","P",NA
"848","220033542",2,"World History","10th Grade","REH","M","Black","F",NA
"849","220033542",2,"World History","10th Grade","REH","M","Black","F",NA
"850","220033542",2,"World History","10th Grade","REH","M","Black","F",NA
"851","208702977",3,"World History","10th Grade","REH","F","Black","F",NA
"852","208702977",3,"World History","10th Grade","REH","F","Black","F",NA
"853","208702977",3,"World History","10th Grade","REH","F","Black","F",NA
"854","206535304",1,"World History","10th Grade","REH","M","Black","F",NA
"855","206535304",1,"World History","10th Grade","REH","M","Black","F",NA
"856","206535304",1,"World History","10th Grade","REH","M","Black","F",NA
"857","205490840",4,"World History","10th Grade","REH","M","Black","F",NA
"858","205490840",4,"World History","10th Grade","REH","M","Black","F",NA
"859","205490840",4,"World History","10th Grade","REH","M","Black","F",NA
"860","209554005",1,"World History","10th Grade","REH","M","Black","R",NA
"861","209554005",1,"World History","10th Grade","REH","M","Black","R",NA
"862","209554005",1,"World History","10th Grade","REH","M","Black","R",NA
"863","208115246",4,"World History","10th Grade","REH","M","Hispanic","F",NA
"864","208115246",4,"World History","10th Grade","REH","M","Hispanic","F",NA
"865","208115246",4,"World History","10th Grade","REH","M","Hispanic","F",NA
"866","208192104",1,"World History","10th Grade","REH","M","Black","F",NA
"867","208192104",1,"World History","10th Grade","REH","M","Black","F",NA
"868","208192104",1,"World History","10th Grade","REH","M","Black","F",NA
"869","206660961",3,"World History","10th Grade","REH","M","Black","R",NA
"870","206660961",3,"World History","10th Grade","REH","M","Black","R",NA
"871","206660961",3,"World History","10th Grade","REH","M","Black","R",NA
"872","204813539",2,"World History","10th Grade","REH","M","Black","F",NA
"873","204813539",2,"World History","10th Grade","REH","M","Black","F",NA
"874","204813539",2,"World History","10th Grade","REH","M","Black","F",NA
"875","206605677",1,"World History","10th Grade","REH","F","Black","R",NA
"876","206605677",1,"World History","10th Grade","REH","F","Black","R",NA
"877","206605677",1,"World History","10th Grade","REH","F","Black","R",NA
"878","206661092",1,"World History","10th Grade","REH","F","Black","F",NA
"879","206661092",1,"World History","10th Grade","REH","F","Black","F",NA
"880","206661092",1,"World History","10th Grade","REH","F","Black","F",NA
"881","208080606",3,"World History","10th Grade","REH","F","Hispanic","F",NA
"882","208080606",3,"World History","10th Grade","REH","F","Hispanic","F",NA
"883","208080606",3,"World History","10th Grade","REH","F","Hispanic","F",NA
"884","206765570",2,"World History","10th Grade","REH","F","Black","F",NA
"885","206765570",2,"World History","10th Grade","REH","F","Black","F",NA
"886","206765570",2,"World History","10th Grade","REH","F","Black","F",NA
"887","204453781",1,"World History","10th Grade","REH","M","Black","F",NA
"888","204453781",1,"World History","10th Grade","REH","M","Black","F",NA
"889","204453781",1,"World History","10th Grade","REH","M","Black","F",NA
"890","203923867",1,"World History","10th Grade","REH","M","Black","F",NA
"891","203923867",1,"World History","10th Grade","REH","M","Black","F",NA
"892","203923867",1,"World History","10th Grade","REH","M","Black","F",NA
"893","206406126",3,"World History","10th Grade","REH","F","Black","R",NA
"894","206406126",3,"World History","10th Grade","REH","F","Black","R",NA
"895","206406126",3,"World History","10th Grade","REH","F","Black","R",NA
"896","215898867",2,"World History","10th Grade","REH","F","Hispanic","F",NA
"897","215898867",2,"World History","10th Grade","REH","F","Hispanic","F",NA
"898","215898867",2,"World History","10th Grade","REH","F","Hispanic","F",NA
"899","206560302",3,"World History","10th Grade","REH","M","Black","R",NA
"900","206560302",3,"World History","10th Grade","REH","M","Black","R",NA
"901","206560302",3,"World History","10th Grade","REH","M","Black","R",NA
"902","270630593",1,"World History","10th Grade","REH","F","Black","F",NA
"903","270630593",1,"World History","10th Grade","REH","F","Black","F",NA
"904","270630593",1,"World History","10th Grade","REH","F","Black","F",NA
"905","207472770",2,"World History","10th Grade","REH","F","Black","R",NA
"906","207472770",2,"World History","10th Grade","REH","F","Black","R",NA
"907","207472770",2,"World History","10th Grade","REH","F","Black","R",NA
"908","206320681",2,"World History","10th Grade","REH","M","Black","R",NA
"909","206320681",2,"World History","10th Grade","REH","M","Black","R",NA
"910","206320681",2,"World History","10th Grade","REH","M","Black","R",NA
"911","204228225",4,"World History","10th Grade","REH","M","Black","R",NA
"912","204228225",4,"World History","10th Grade","REH","M","Black","R",NA
"913","204228225",4,"World History","10th Grade","REH","M","Black","R",NA
"914","205707094",1,"World History","10th Grade","REH","F","Black","P",NA
"915","205707094",1,"World History","10th Grade","REH","F","Black","P",NA
"916","205707094",1,"World History","10th Grade","REH","F","Black","P",NA
"917","219758430",3,"World History","10th Grade","REH","M","Black","P",NA
"918","219758430",3,"World History","10th Grade","REH","M","Black","P",NA
"919","219758430",3,"World History","10th Grade","REH","M","Black","P",NA
"920","205763048",1,"World History","10th Grade","REH","F","Hispanic","F",NA
"921","205763048",1,"World History","10th Grade","REH","F","Hispanic","F",NA
"922","205763048",1,"World History","10th Grade","REH","F","Hispanic","F",NA
"923","206424665",4,"World History","10th Grade","REH","M","Black","F",NA
"924","206424665",4,"World History","10th Grade","REH","M","Black","F",NA
"925","206424665",4,"World History","10th Grade","REH","M","Black","F",NA
"926","204169650",4,"World History","10th Grade","REH","M","Black","F",NA
"927","204169650",4,"World History","10th Grade","REH","M","Black","F",NA
"928","204169650",4,"World History","10th Grade","REH","M","Black","F",NA
"929","206314502",2,"World History","10th Grade","REH","F","Black","R",NA
"930","206314502",2,"World History","10th Grade","REH","F","Black","R",NA
"931","206314502",2,"World History","10th Grade","REH","F","Black","R",NA
"932","204778518",2,"World History","10th Grade","REH","F","Black","P",NA
"933","204778518",2,"World History","10th Grade","REH","F","Black","P",NA
"934","204778518",2,"World History","10th Grade","REH","F","Black","P",NA
"935","206830523",2,"World History","10th Grade","REH","M","Black","R",NA
"936","206830523",2,"World History","10th Grade","REH","M","Black","R",NA
"937","206830523",2,"World History","10th Grade","REH","M","Black","R",NA
"938","209376276",2,"World History","10th Grade","REH","F","Black","F",NA
"939","209376276",2,"World History","10th Grade","REH","F","Black","F",NA
"940","209376276",2,"World History","10th Grade","REH","F","Black","F",NA
"941","221282155",3,"World History","10th Grade","REH","F","Black","F",NA
"942","221282155",3,"World History","10th Grade","REH","F","Black","F",NA
"943","221282155",3,"World History","10th Grade","REH","F","Black","F",NA
"944","206364572",1,"World History","10th Grade","REH","F","Black","R",NA
"945","206364572",1,"World History","10th Grade","REH","F","Black","R",NA
"946","206364572",1,"World History","10th Grade","REH","F","Black","R",NA
"947","203755657",2,"World History","10th Grade","REH","F","Black","F",NA
"948","203755657",2,"World History","10th Grade","REH","F","Black","F",NA
"949","203755657",2,"World History","10th Grade","REH","F","Black","F",NA
"950","208044743",3,"World History","10th Grade","REH","M","Black","F",NA
"951","208044743",3,"World History","10th Grade","REH","M","Black","F",NA
"952","208044743",3,"World History","10th Grade","REH","M","Black","F",NA
"953","206316473",2,"World History","11th Grade","REH","F","Black","F",NA
"954","206316473",2,"World History","11th Grade","REH","F","Black","F",NA
"955","206316473",2,"World History","11th Grade","REH","F","Black","F",NA
"956","207460700",2,"World History","10th Grade","NDHS","F","Hispanic","F",NA
"957","207460700",2,"World History","10th Grade","NDHS","F","Hispanic","F",NA
"958","207460700",2,"World History","10th Grade","NDHS","F","Hispanic","F",NA
"959","206579286",2,"World History","10th Grade","NDHS","M","Black","F",NA
"960","206579286",2,"World History","10th Grade","NDHS","M","Black","F",NA
"961","206579286",2,"World History","10th Grade","NDHS","M","Black","F",NA
"962","206987935",2,"World History","10th Grade","NDHS","F","Hispanic","F",NA
"963","206987935",2,"World History","10th Grade","NDHS","F","Hispanic","F",NA
"964","206987935",2,"World History","10th Grade","NDHS","F","Hispanic","F",NA
"965","206283707",4,"World History","10th Grade","NDHS","M","Black","R",NA
"966","206283707",4,"World History","10th Grade","NDHS","M","Black","R",NA
"967","206283707",4,"World History","10th Grade","NDHS","M","Black","R",NA
"968","206811192",3,"World History","10th Grade","NDHS","F","Black","F",NA
"969","206811192",3,"World History","10th Grade","NDHS","F","Black","F",NA
"970","206811192",3,"World History","10th Grade","NDHS","F","Black","F",NA
"971","206534661",2,"World History","10th Grade","NDHS","F","Black","P",NA
"972","206534661",2,"World History","10th Grade","NDHS","F","Black","P",NA
"973","206534661",2,"World History","10th Grade","NDHS","F","Black","P",NA
"974","203733670",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"975","203733670",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"976","203733670",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"977","206320210",3,"World History","10th Grade","NDHS","F","Black","F",NA
"978","206320210",3,"World History","10th Grade","NDHS","F","Black","F",NA
"979","206320210",3,"World History","10th Grade","NDHS","F","Black","F",NA
"980","205432461",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"981","205432461",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"982","205432461",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"983","205413693",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"984","205413693",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"985","205413693",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"986","206577041",1,"World History","10th Grade","NDHS","M","Hispanic","R",NA
"987","206577041",1,"World History","10th Grade","NDHS","M","Hispanic","R",NA
"988","206577041",1,"World History","10th Grade","NDHS","M","Hispanic","R",NA
"989","204207054",3,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"990","204207054",3,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"991","204207054",3,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"992","204872006",3,"World History","10th Grade","NDHS","M","Black","FDC",NA
"993","204872006",3,"World History","10th Grade","NDHS","M","Black","FDC",NA
"994","204872006",3,"World History","10th Grade","NDHS","M","Black","FDC",NA
"995","220253769",2,"World History","10th Grade","NDHS","M","Black","P",NA
"996","220253769",2,"World History","10th Grade","NDHS","M","Black","P",NA
"997","220253769",2,"World History","10th Grade","NDHS","M","Black","P",NA
"998","219670783",3,"World History","10th Grade","NDHS","F","Black","P",NA
"999","219670783",3,"World History","10th Grade","NDHS","F","Black","P",NA
"1000","219670783",3,"World History","10th Grade","NDHS","F","Black","P",NA
"1001","220253777",3,"World History","10th Grade","NDHS","M","Black","F",NA
"1002","220253777",3,"World History","10th Grade","NDHS","M","Black","F",NA
"1003","220253777",3,"World History","10th Grade","NDHS","M","Black","F",NA
"1004","219846581",4,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1005","219846581",4,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1006","219846581",4,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1007","205905441",3,"World History","10th Grade","NDHS","F","Black","P",NA
"1008","205905441",3,"World History","10th Grade","NDHS","F","Black","P",NA
"1009","205905441",3,"World History","10th Grade","NDHS","F","Black","P",NA
"1010","209983188",2,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1011","209983188",2,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1012","209983188",2,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1013","220253785",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1014","220253785",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1015","220253785",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1016","206576910",3,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1017","206576910",3,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1018","206576910",3,"World History","10th Grade","NDHS","F","Hispanic","FDC",NA
"1019","206605719",3,"World History","10th Grade","NDHS","M","Black","FDC",NA
"1020","206605719",3,"World History","10th Grade","NDHS","M","Black","FDC",NA
"1021","206605719",3,"World History","10th Grade","NDHS","M","Black","FDC",NA
"1022","206576837",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"1023","206576837",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"1024","206576837",2,"World History","10th Grade","NDHS","M","Hispanic","FDC",NA
"1025","206578999",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1026","206578999",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1027","206578999",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1028","206707168",2,"World History","10th Grade","NDHS","F","Black","F",NA
"1029","206707168",2,"World History","10th Grade","NDHS","F","Black","F",NA
"1030","206707168",2,"World History","10th Grade","NDHS","F","Black","F",NA
"1031","205365364",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1032","205365364",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1033","205365364",2,"World History","10th Grade","NDHS","F","Black","FDC",NA
"1034","270307333",1,"Biology","12th Grade","NDHS","M","Hispanic","F",NA
"1035","270307333",1,"Biology","12th Grade","NDHS","M","Hispanic","F",NA
"1036","270307333",1,"Biology","12th Grade","NDHS","M","Hispanic","F",NA
"1037","274999861",2,"Biology","12th Grade","NDHS","F","Black","R",NA
"1038","274999861",2,"Biology","12th Grade","NDHS","F","Black","R",NA
"1039","274999861",2,"Biology","12th Grade","NDHS","F","Black","R",NA
"1040","200273258",1,"Biology","12th Grade","NDHS","M","Black","P",NA
"1041","200273258",1,"Biology","12th Grade","NDHS","M","Black","P",NA
"1042","200273258",1,"Biology","12th Grade","NDHS","M","Black","P",NA
"1043","204845895",1,"Biology","12th Grade","NDHS","F","Black","F",NA
"1044","204845895",1,"Biology","12th Grade","NDHS","F","Black","F",NA
"1045","204845895",1,"Biology","12th Grade","NDHS","F","Black","F",NA
"1046","203931415",2,"Biology","12th Grade","NDHS","M","Black","F",NA
"1047","203931415",2,"Biology","12th Grade","NDHS","M","Black","F",NA
"1048","203931415",2,"Biology","12th Grade","NDHS","M","Black","F",NA
"1049","270485832",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1050","270485832",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1051","270485832",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1052","270081946",2,"Biology","12th Grade","NDHS","M","Hispanic","FDC",NA
"1053","270081946",2,"Biology","12th Grade","NDHS","M","Hispanic","FDC",NA
"1054","270081946",2,"Biology","12th Grade","NDHS","M","Hispanic","FDC",NA
"1055","275078996",3,"Biology","12th Grade","NDHS","M","Black","F",NA
"1056","275078996",3,"Biology","12th Grade","NDHS","M","Black","F",NA
"1057","275078996",3,"Biology","12th Grade","NDHS","M","Black","F",NA
"1058","203394838",2,"Biology","12th Grade","NDHS","F","Black","R",NA
"1059","203394838",2,"Biology","12th Grade","NDHS","F","Black","R",NA
"1060","203394838",2,"Biology","12th Grade","NDHS","F","Black","R",NA
"1061","275078293",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1062","275078293",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1063","275078293",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1064","270039415",1,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1065","270039415",1,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1066","270039415",1,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1067","203089842",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1068","203089842",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1069","203089842",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1070","203305891",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1071","203305891",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1072","203305891",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1073","200051324",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1074","200051324",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1075","200051324",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1076","206026312",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1077","206026312",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1078","206026312",2,"Biology","12th Grade","NDHS","F","Black","F",NA
"1079","204909022",3,"Biology","12th Grade","NDHS","M","Black","R",NA
"1080","204909022",3,"Biology","12th Grade","NDHS","M","Black","R",NA
"1081","204909022",3,"Biology","12th Grade","NDHS","M","Black","R",NA
"1082","275279198",2,"Biology","12th Grade","NDHS","M","Hispanic","R",NA
"1083","275279198",2,"Biology","12th Grade","NDHS","M","Hispanic","R",NA
"1084","275279198",2,"Biology","12th Grade","NDHS","M","Hispanic","R",NA
"1085","205810427",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1086","205810427",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1087","205810427",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1088","203023718",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1089","203023718",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1090","203023718",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1091","217156264",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1092","217156264",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1093","217156264",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1094","202996872",2,"Biology","12th Grade","NDHS","M","Black","R",NA
"1095","202996872",2,"Biology","12th Grade","NDHS","M","Black","R",NA
"1096","202996872",2,"Biology","12th Grade","NDHS","M","Black","R",NA
"1097","205727332",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1098","205727332",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1099","205727332",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1100","207774696",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1101","207774696",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1102","207774696",2,"Biology","12th Grade","NDHS","F","Black","P",NA
"1103","215509670",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1104","215509670",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1105","215509670",2,"Biology","12th Grade","NDHS","F","Black","FDC",NA
"1106","303000105",5,"English Lang and Composition","12th Grade","UDC-HS","F","Black","P",NA
"1107","301001086",4,"English Lang and Composition","12th Grade","UDC-HS","F","Black","FDC",NA
"1108","303000108",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","FDC",NA
"1109","303000116",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","P",NA
"1110","301001329",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","P",NA
"1111","302001072",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","P",NA
"1112","303000131",2,"English Lang and Composition","12th Grade","UDC-HS","F","Black","R",NA
"1113","303000132",4,"English Lang and Composition","12th Grade","UDC-HS","M","Hispanic","F",NA
"1114","301001053",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","F",NA
"1115","401000071",3,"English Lang and Composition","12th Grade","UDC-HS","M","Asian","P",NA
"1116","301001058",4,"English Lang and Composition","12th Grade","UDC-HS","M","Black","P",NA
"1117","301001368",2,"English Lang and Composition","12th Grade","UDC-HS","F","Black","P",NA
"1118","301001142",2,"English Lang and Composition","12th Grade","UDC-HS","F","Black","R",NA
"1119","301001066",2,"English Lang and Composition","12th Grade","UDC-HS","F","Black","P",NA
"1120","301001067",4,"English Lang and Composition","12th Grade","UDC-HS","M","Black","F",NA
"1121","401000072",3,"English Lang and Composition","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"1122","301001309",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","FDC",NA
"1123","301200011",4,"English Lang and Composition","12th Grade","UDC-HS","F","Black","FDC",NA
"1124","306001101",3,"English Lang and Composition","12th Grade","UDC-HS","F","Black","F",NA
"1125","301001068",5,"English Lang and Composition","12th Grade","UDC-HS","M","Black","F",NA
"1126","303000145",4,"English Lang and Composition","12th Grade","UDC-HS","M","Black","R",NA
"1127","204118467",2,"US History","12th Grade","NDHS","M","Hispanic","FDC",NA
"1128","204118467",2,"US History","12th Grade","NDHS","M","Hispanic","FDC",NA
"1129","204118467",2,"US History","12th Grade","NDHS","M","Hispanic","FDC",NA
"1130","270307333",3,"US History","12th Grade","NDHS","M","Hispanic","F",NA
"1131","270307333",3,"US History","12th Grade","NDHS","M","Hispanic","F",NA
"1132","270307333",3,"US History","12th Grade","NDHS","M","Hispanic","F",NA
"1133","204010599",2,"US History","12th Grade","NDHS","F","Hispanic","P",NA
"1134","204010599",2,"US History","12th Grade","NDHS","F","Hispanic","P",NA
"1135","204010599",2,"US History","12th Grade","NDHS","F","Hispanic","P",NA
"1136","274999861",2,"US History","12th Grade","NDHS","F","Black","R",NA
"1137","274999861",2,"US History","12th Grade","NDHS","F","Black","R",NA
"1138","274999861",2,"US History","12th Grade","NDHS","F","Black","R",NA
"1139","204845895",2,"US History","12th Grade","NDHS","F","Black","F",NA
"1140","204845895",2,"US History","12th Grade","NDHS","F","Black","F",NA
"1141","204845895",2,"US History","12th Grade","NDHS","F","Black","F",NA
"1142","270485832",2,"US History","12th Grade","NDHS","F","Black","P",NA
"1143","270485832",2,"US History","12th Grade","NDHS","F","Black","P",NA
"1144","270485832",2,"US History","12th Grade","NDHS","F","Black","P",NA
"1145","270081946",2,"US History","12th Grade","NDHS","M","Hispanic","FDC",NA
"1146","270081946",2,"US History","12th Grade","NDHS","M","Hispanic","FDC",NA
"1147","270081946",2,"US History","12th Grade","NDHS","M","Hispanic","FDC",NA
"1148","275078996",4,"US History","12th Grade","NDHS","M","Black","F",NA
